Index,Date,ClockTime,RawTime,TraceSampID,Voltage_L1_N:REAL,Voltage_L2_N:REAL,Voltage_L3_N:REAL,Current_L1:REAL,Current_L2:REAL,Current_L3:REAL,Total_Active_Power:REAL,Total_Consumed_Energy:REAL,InvOutCurrent_Real:REAL,Machine.IMotor:REAL,KesmeZamani_s:INT,KesilenAlan_m2:REAL,AutoPar.SawDiameter:REAL,AutoPar.SawThickness:REAL,AutoPar.SawTooth:DINT,Malzeme.D_H1:REAL,Malzeme.W1:REAL,Z_Kafa_HMI:LREAL,Kafa.Act.Pos:LREAL,Kafa.Act.Trq:LREAL,Kafa.Act.Vel:LREAL,CurrentF:REAL,CurrentS:REAL,AutoPar.FeedRate1:REAL,AutoPar.FeedRate2:REAL,AutoPar.PeripSpeed:REAL,KafaCurrent_1_abs:LREAL,Z_Accelerometer:REAL,X_Accelerometer:REAL,Y_Accelerometer:REAL,KesmeZamani_min:INT
320,2026-02-17,01:14:27,1771290866706205343,,"227,100006","227,100006","227,5","27,1000004","27,4799995","26,4200001",15360,19484,"24,3902397","37,5230789",24,"2,20988393","899,999878","4,19999981",60,292,115,"-72,22579956","377,762755","-4,6","-2,848505974","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,8095207","47,99683","44,3968315",0
321,2026-02-17,01:14:27,1771290866806209366,,"227,100006","227,100006","227,5","27,1000004","27,4799995","26,4200001",15360,19484,"24,5063896","37,7076912",24,"2,20988393","899,999878","4,19999981",60,292,115,"-72,51342773","377,4750725","-4,4","-2,850379263","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,6761894","47,5206299","44,473011",0
322,2026-02-17,01:14:27,1771290866906206455,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"24,6805992","37,9692307",24,"2,20988393","899,999878","4,19999981",60,292,115,"-72,80053711","377,187865","-4,3","-2,883757864","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,3333397","48,5904808","43,8381004",0
323,2026-02-17,01:14:27,1771290867006208896,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"24,9709606","38,41539",24,"2,20988393","899,999878","4,19999981",60,292,115,"-73,08807373","376,9003657","-4,3","-2,86757946","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","48,00317","48,4031792","45,0603218",0
324,2026-02-17,01:14:27,1771290867106208616,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"25,3194008","38,9538498",24,"2,20988393","899,999878","4,19999981",60,292,115,"-73,37542725","376,612926","-3,5","-2,900447164","2,87363195",125,"0,0649999976","2,87363195",125,"0,1476","47,3206406","48,1714287","44,7587318",0
325,2026-02-17,01:14:27,1771290867206209561,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"25,0290394","38,5076904",24,"2,20988393","899,999878","4,19999981",60,292,115,"-73,66265869","376,3258626","-4,4","-2,858894212","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,7555618","48,1904793",45,0
326,2026-02-17,01:14:27,1771290867306214646,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"25,0871105","38,5999985",24,"2,20988393","899,999878","4,19999981",60,292,115,"-73,95007324","376,0384234","-4,5","-2,861193248","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,8095207","48,1492119","44,5079384",0
327,2026-02-17,01:14:27,1771290867406211297,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"24,9709606","38,41539",25,"2,20988393","899,999878","4,19999981",60,292,115,"-74,23718262","375,7512239","-4,6","-2,882054874","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","48,0634918","48,4190483","44,3174591",0
328,2026-02-17,01:14:28,1771290867506212522,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"25,0290394","38,5076904",25,"2,20988393","899,999878","4,19999981",60,292,115,"-74,52520752","375,4632713","-4,2","-2,860341753","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","47,3269806","48,1333389","44,5999985",0
329,2026-02-17,01:14:28,1771290867606213328,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"24,62253","37,8769188",25,"2,20988393","899,999878","4,19999981",60,292,115,"-74,81219482","375,1761496","-3,5","-2,899340221","2,87363195",125,"0,0649999976","2,87363195",125,"0,1435","47,6444397","47,9650803","44,3460312",0
330,2026-02-17,01:14:28,1771290867706213844,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"24,5063896","37,7076912",25,"2,20988393","899,999878","4,19999981",60,292,115,"-75,09936523","374,8890764","-4,3","-2,876775605","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","48,0857201","48,165081","44,0571404",0
331,2026-02-17,01:14:28,1771290867806219024,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19484,"24,5644608","37,7846107",25,"2,20988393","899,999878","4,19999981",60,292,115,"-75,38677979","374,6017313","-4,6","-2,859660557","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","48,5872993","47,8412704","44,9492111",0
332,2026-02-17,01:14:28,1771290867906215848,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"24,8548203","38,2307701",25,"2,20988393","899,999878","4,19999981",60,292,115,"-75,67428589","374,3141818","-4,6","-2,871666636","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,5492096","48,2952385","44,0158691",0
333,2026-02-17,01:14:28,1771290868006216711,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"25,0290394","38,5076904",25,"2,20988393","899,999878","4,19999981",60,292,115,"-75,96173096","374,02678","-4,8","-2,85089016","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","47,7396889","48,2730217","44,7142906",0
334,2026-02-17,01:14:28,1771290868106218054,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"25,4355392","39,1384583",25,"2,20988393","899,999878","4,19999981",60,292,115,"-76,24911499","373,7392625","-3,9","-2,888270787","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,4412689","48,1174583","44,3523788",0
335,2026-02-17,01:14:28,1771290868206218223,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"25,6678295","39,4923096",25,"2,20988393","899,999878","4,19999981",60,292,115,"-76,53622437","373,4522496","-4,4","-2,868686404","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","47,6730194","48,225399","44,530159",0
336,2026-02-17,01:14:28,1771290868306221677,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"25,4355392","39,1384583",25,"2,20988393","899,999878","4,19999981",60,292,115,"-76,8237915","373,1646558","-4,1","-2,877286502","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,8031807","47,8031807","44,7460289",0
337,2026-02-17,01:14:28,1771290868406220913,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"25,37747","39,0461502",26,"2,20988393","899,999878","4,19999981",60,292,115,"-77,11096191","372,8774648","-4,6","-2,884609359","2,87363195",125,"0,0649999976","2,87363195",125,"0,2009","47,7841301","48,6571388","44,4952393",0
338,2026-02-17,01:14:29,1771290868506221437,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"25,1451797","38,6923103",26,"2,20988393","899,999878","4,19999981",60,292,115,"-77,39871216","372,589805","-4,6","-2,850549562","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,69841","48,1714287","44,7428589",0
339,2026-02-17,01:14:29,1771290868606222870,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"25,0290394","38,5076904",26,"2,20988393","899,999878","4,19999981",60,292,115,"-77,6859436","372,3024794","-3,9","-2,876605306","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,3269806","48,2666702","44,4095192",0
340,2026-02-17,01:14:29,1771290868706223280,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"24,7386799","38,0615387",26,"2,20988393","899,999878","4,19999981",60,292,115,"-77,97305298","372,0153824","-4,3","-2,872432981","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,8254013","48,1587296","44,7206306",0
341,2026-02-17,01:14:29,1771290868806227208,,"226,800003","227,100006","227,300003","28,1399994","28,4599991","27,6800003",16064,19493,"24,7967491","38,1538506",26,"2,20988393","899,999878","4,19999981",60,292,115,"-78,26052856","371,7278888","-4,1","-2,881373678","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","47,8857193","48,0634918","44,7301598",0
342,2026-02-17,01:14:29,1771290868906225149,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"24,9709606","38,41539",26,"2,20988393","899,999878","4,19999981",60,292,115,"-78,54763794","371,4407854","-4,5","-2,885460854","2,87363195",125,"0,0649999976","2,87363195",125,"0,1968","47,4285698","48,30159","44,3111115",0
343,2026-02-17,01:14:29,1771290869006228071,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,1451797","38,6923103",26,"2,20988393","899,999878","4,19999981",60,292,115,"-78,83538818","371,1531285","-4,9","-2,856169428","2,87363195",125,"0,0649999976","2,87363195",125,"0,2009","47,39048","48,1301613","44,5872993",0
344,2026-02-17,01:14:29,1771290869106223317,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,37747","39,0461502",26,"2,20988393","899,999878","4,19999981",60,292,115,"-79,12280273","370,8656764","-4,2","-2,864854676","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,5682602","48,3269806","44,0730209",0
345,2026-02-17,01:14:29,1771290869206227852,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,8420391","39,753849",26,"2,20988393","899,999878","4,19999981",60,292,115,"-79,40985107","370,578607","-4,5","-2,866898264","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,69524","48,2349205","44,5587311",0
346,2026-02-17,01:14:29,1771290869306232833,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,7839699","39,661541",26,"2,20988393","899,999878","4,19999981",60,292,115,"-79,69735718","370,2910679","-4,2","-2,873114177","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","47,7142906","47,6825409","44,0730209",0
347,2026-02-17,01:14:29,1771290869406230144,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,7259007","39,58461",27,"2,20988393","899,999878","4,19999981",60,292,115,"-79,98471069","370,0036688","-4,2","-2,888696534","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,8825417","48,1079407","44,2126999",0
348,2026-02-17,01:14:30,1771290869506230356,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,4355392","39,1384583",27,"2,20988393","899,999878","4,19999981",60,292,115,"-80,27215576","369,7162836","-4,3","-2,872347832","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,4507904",48,"45,00317",0
349,2026-02-17,01:14:30,1771290869606232002,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,37747","39,0461502",27,"2,20988393","899,999878","4,19999981",60,292,115,"-80,55953979","369,4289466","-4,2","-2,869793347","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,4888916","48,1936493","44,1460304",0
350,2026-02-17,01:14:30,1771290869706232715,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,0871105","38,5999985",27,"2,20988393","899,999878","4,19999981",60,292,115,"-80,84677124","369,1417352","-4,5","-2,857020923","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","48,079361","48,3301582","44,8984108",0
351,2026-02-17,01:14:30,1771290869806236325,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19493,"25,0290394","38,5076904",27,"2,20988393","899,999878","4,19999981",60,292,115,"-81,13406372","368,8543679","-4,4","-2,873114177","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,3523788","48,0984116","44,2571411",0
352,2026-02-17,01:14:30,1771290869906234493,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"24,9709606","38,41539",27,"2,20988393","899,999878","4,19999981",60,292,115,"-81,42141724","368,5669775","-4,4","-2,887248993","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,2349205","48,2126999","44,4793701",0
353,2026-02-17,01:14:30,1771290870006235346,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,0290394","38,5076904",27,"2,20988393","899,999878","4,19999981",60,292,115,"-81,70910645","368,2793226","-4,2","-2,879755838","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","48,1460304","47,9682503","45,1428604",0
354,2026-02-17,01:14:30,1771290870106236888,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,2032509","38,7692299",27,"2,20988393","899,999878","4,19999981",60,292,115,"-81,99624634","367,992192",-4,"-2,883928163","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,774601","48,30159","44,3555603",0
355,2026-02-17,01:14:30,1771290870206236637,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,4355392","39,1384583",27,"2,20988393","899,999878","4,19999981",60,292,115,"-82,28347778","367,7050272","-4,7","-2,859830856","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,6222191","48,2730217","44,6634903",0
356,2026-02-17,01:14:30,1771290870306240339,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,8420391","39,753849",27,"2,20988393","899,999878","4,19999981",60,292,115,"-82,57089233","367,4175991","-4,7","-2,857106073","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,5555611","48,2920609","44,4158707",0
357,2026-02-17,01:14:30,1771290870406241864,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,7839699","39,661541",28,"2,20988393","899,999878","4,19999981",60,292,115,"-82,85858154","367,1298061","-4,2","-2,878648894","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","47,8095207","48,3428612","44,4253998",0
358,2026-02-17,01:14:31,1771290870506241249,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,6678295","39,4923096",28,"2,20988393","899,999878","4,19999981",60,292,115,"-83,14572144","366,8426674","-4,2","-2,884524209","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","47,9523811","48,0825386","44,920639",0
359,2026-02-17,01:14:31,1771290870606241783,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,5516796","39,3076897",28,"2,20988393","899,999878","4,19999981",60,292,115,"-83,43301392","366,5553888",-4,"-2,890654973","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,3206406","48,0158691","44,1174583",0
360,2026-02-17,01:14:31,1771290870706241302,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,6097603","39,4000015",28,"2,20988393","899,999878","4,19999981",60,292,115,"-83,72036743","366,268099","-4,4","-2,87090029","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","47,1492119","48,1809502","44,2857094",0
361,2026-02-17,01:14:31,1771290870806245738,,"226,699997",227,"227,5","28,9799995","29,3799992","28,3999996",16640,19503,"25,2032509","38,7692299",28,"2,20988393","899,999878","4,19999981",60,292,115,"-84,00775146","365,9807408","-4,7","-2,858127866","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,6920586","48,3872986","44,6380997",0
362,2026-02-17,01:14:31,1771290870906243754,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"25,0871105","38,5999985",28,"2,20988393","899,999878","4,19999981",60,292,115,"-84,29510498","365,6933585","-4,9","-2,86587647","2,87363195",125,"0,0649999976","2,87363195",125,"0,1968","47,3238106","48,530159","44,8571396",0
363,2026-02-17,01:14:31,1771290871006244597,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"24,9709606","38,41539",28,"2,20988393","899,999878","4,19999981",60,292,115,"-84,58267212","365,4057283","-4,4","-2,878478595","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,5396805","48,5492096","44,7428589",0
364,2026-02-17,01:14:31,1771290871106245766,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"25,2613201","38,8615417",28,"2,20988393","899,999878","4,19999981",60,292,115,"-84,86987305","365,1185184",-4,"-2,889207431","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,9015884","48,1968307","44,2603188",0
365,2026-02-17,01:14:31,1771290871206246790,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"25,3194008","38,9538498",28,"2,20988393","899,999878","4,19999981",60,292,115,"-85,15713501","364,8312627","-4,4","-2,885375704","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","47,7619095","48,1904793","44,6666718",0
366,2026-02-17,01:14:31,1771290871306249954,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"25,7839699","39,661541",28,"2,20988393","899,999878","4,19999981",60,292,115,"-85,44439697","364,5441011",-5,"-2,86425863","2,87363195",125,"0,0649999976","2,87363195",125,"0,2091","47,2920609","48,30159","44,4158707",0
367,2026-02-17,01:14:31,1771290871406248166,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"26,0743294","40,1076889",29,"2,20988393","899,999878","4,19999981",60,292,115,"-85,73214722","364,25635",-5,"-2,852082253","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,7619095","48,4349213","44,6158791",0
368,2026-02-17,01:14:32,1771290871506245527,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"26,0162601","40,0307693",29,"2,20988393","899,999878","4,19999981",60,292,115,"-86,01940918","363,9689888","-4,5","-2,878989492","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,6507912","48,3841286","44,8285713",0
369,2026-02-17,01:14:32,1771290871606249925,,"226,800003","226,899994","227,5","29,8400002","29,8799992","29,0599995",17024,19503,"25,7839699","39,661541",29,"2,20988393","899,999878","4,19999981",60,292,115,"-86,3067627","363,6816835","-4,4","-2,876775605","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,6254005","48,2190514","44,2825394",0
